accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,subject,label
0.00226869044134375,-0.0016553713205468747,-0.00812555056015625,0.0222503515984375,0.019402769061484373,0.00946815436515625,1,5
0.00017373955275000003,0.000381628339609375,-0.0050253200125,0.01192575516875,-0.004313741815078125,0.0063075711740625,1,5
0.000428091215703125,-0.00122159141171875,-0.0017025929382812502,-0.004149542187499999,-0.012640026993750001,0.004334764210234375,1,5
0.00032935231273437495,-0.004753393611875,-0.00494682587421875,-0.016228377761718753,-0.007696515702343749,-0.00035190115179687504,1,5
-0.00019515715203125,0.00029818547171875,-0.00233029287640625,-0.00648257872109375,-0.00016643552968750007,-0.003957091590625,1,5
-7.7691765703125e-05,0.0036927301098437504,0.001047306393125,-0.00113513005390625,0.00178172668203125,-0.00324004854921875,1,5
0.00038704339601562497,-0.0013126573885937501,-0.00056637150859375,-0.0009543785406250003,-0.0039313067640625,0.0040416269709375,1,5
-2.9529718359375004e-05,-0.007002324574609375,-0.0056332259484375,0.00358354369921875,-0.0016042518234374997,0.0034357441303125,1,5
-5.8185086242187456e-05,-0.0024193387269531245,-0.004110487111953125,0.0029330078073437496,0.0035838500529687496,-0.0037486552054687497,1,5
0.0006202866657109375,0.0037648777023437502,0.0007407803482031251,0.00439301099303125,0.0015412718943750001,-0.0032561141890625,1,5
-0.0001433272791015625,0.0023164320969531246,0.00160853301,0.003059626775921876,0.0024628152609375005,-0.00037665276171874987,1,5
-0.0002777131511328125,-0.002257056467109375,3.478350921875005e-05,-0.0036079439222656247,-0.00014777854296875003,0.0023212706618125,1,5
0.000181605713125,-0.0017186222710937503,-0.00146145341640625,-0.0015405563046874998,-0.0007244964050781249,-6.606769298437502e-05,1,5
-8.259614593749998e-05,0.001272128770703125,0.0005124133817968751,0.0006062141996875,0.0011323722402343751,-0.00119966587003125,1,5
0.0041978554525,0.0232002855,0.01540691931296875,0.017663580413281248,0.1044727909375,-0.11545152656249999,1,5
0.00033543391312500004,-0.0030851784322499997,-0.004549659834296875,0.012235944784375,0.0460711500390625,-0.05013406490625,1,5
0.0003014134542734375,0.0012261936677500002,-0.0028215438206249995,0.01471535150625,0.012675679117734377,-0.01124142163046875,1,5
0.0005273885559921876,0.0016895626728906249,0.0006399213671874999,0.015418441789062499,-0.001545000670546875,0.0036163485570312503,1,5
3.2003923281249995e-05,-0.000562573351328125,-0.00029082933835937496,0.00312758665234375,-0.0060732518828125,0.00951085225,1,5
-0.000413725171328125,8.311265335937507e-05,-0.00103117040390625,-0.00184305352109375,-0.00453180617703125,0.00637998093246875,1,5
-2.8958115234374915e-06,0.0014789517866406249,0.00014217962210937493,-0.002207139922734375,-0.0019717160275781248,0.0032931694738750003,1,5
-8.72514912109375e-05,-0.00044330449328125004,0.0005637156553124999,-0.0015511572224999998,-0.002354368136484375,0.003652468692578125,1,5
-0.00039144398414843755,-0.0021641817169921872,-0.0008237298730468751,-0.0004938278339843749,-0.0008034543046875,0.001179929425390625,1,5
0.0003347643424140625,-0.0003022623585546875,-0.0002820164148437498,0.00046817678570312506,0.002322596571171875,-0.003220978975,1,5
0.0008531180974218751,0.00274187871859375,0.0017945788566359375,0.002799266545390625,0.001233596877875,-0.0024239185365625,1,5
0.00029199637578125007,0.0013674709632812499,0.0005653670564015625,0.00031161400359374985,-0.00043564620220312505,0.0009825199477343752,1,5
-0.00037946079296875,-0.000461930775234375,0.000506035197421875,-0.00294422857890625,-0.00016514982124999999,0.0013644163672656248,1,5
-0.027423536419375,0.10826019883593749,0.0565136401171875,-0.0194046051953125,-0.0941628840625,0.063357475046875,1,4
0.001994011503804687,-0.01065648041796875,-0.01244282411484375,-0.021383468203125,-0.07442173312499999,0.07113201546875,1,4
0.0004990939870546875,-0.0012304450351562498,0.00085362916484375,-0.01210499642734375,-0.041721848828125,0.042792488906249995,1,4
-0.011484648267375,0.026879096379296877,-0.00505578716296875,-0.010372026851562502,0.043195859809375,-0.004316794205468747,1,4
-0.065796853784375,0.10083268419179686,0.044219182463593756,0.024599318202343755,0.042226722028281254,-0.06043341967421874,1,4
-0.054337738488281245,0.08939494665,0.0411440983359375,0.023801117290625,-0.037183543945156244,-0.011475301718749997,1,4
0.005381491798437499,0.006763776568125001,-0.014053555924765624,-0.0154771018828125,-0.0353492692265625,0.0517038584375,1,4
0.0027169522732812504,-0.0036173581980468747,-0.002785184709140625,-0.014317010546875002,-0.017571495132812504,0.031101473609375003,1,4
-0.001374050682734375,0.001429395058828125,0.00058972049359375,-0.008026776628125,-0.007522930771484375,0.01392440072265625,1,4
0.00040755258203124995,7.186188076718749e-05,-0.00072973684046875,-0.0033459591514843744,-0.00012898187964062506,0.0035190524142968754,1,4
-0.00025082533100000007,0.0005245478839703125,9.086002062500003e-05,-0.0005436304092968751,0.0009225426366718751,-0.0006388664337500001,1,4
-0.008330132995703125,0.0130935595546875,-0.00479993768046875,-0.20355172109375,-0.02655661895859375,-0.30118194609375,1,4
-0.000920636948203125,0.012408015771875,-0.00038457699140625,-0.12547719218750003,-0.015005918880703125,-0.1650439071875,1,4
0.0008098211644531252,-0.000680138064765625,-0.0010191764617187501,-0.0533116872890625,-0.009269405699453125,-0.05615196717992187,1,4
0.00017650587773437496,-0.001319751816015625,0.0001114388046562501,-0.0104680370771875,-0.0009874752421875003,-0.00520330691359375,1,4
-0.000864749218359375,0.0037754687503125,-2.8141573390624993e-05,0.006806985868125,0.0007701287843749998,0.013040334258515624,1,4
0.00030507930367187506,0.0004600944093749997,-0.001489179586640625,0.0104993994453125,0.0004412253429687499,0.018855828164062498,1,4
0.00021088929281250004,-0.00145394314375,-0.000949054928125,0.0074051837425,0.0020460597281249998,0.009096424619140625,1,4
-0.00088498266171875,0.003152818281875,0.000646933415390625,0.0031257466708593754,0.0019483860953125,0.0027879302339843754,1,4
0.00019832224375000002,0.0005060094115624999,-0.00046212028257812496,0.0013780995674218751,-8.427481093750003e-05,0.002573990215625,1,4
-2.3607622890625025e-05,-0.00018508045546875007,0.0006435653356249999,-0.00035746513070312503,0.00013826099531250014,-0.002254794621875,1,4
-0.0007491433842968751,0.0020931053210937497,0.0009488928198437498,-0.0010564633002343748,-0.00055644872109375,-0.0006369508757812499,1,4
0.00035600353703125,-0.0017745468781250001,-0.001628177418515625,-0.000341585719375,-0.0008880294301562501,0.0027149862359375,1,4
0.00031147680328125004,-0.0010202231869531253,0.000799033189765625,-0.0005536105792734375,0.0008105339128125,-0.00242016331015625,1,4
0.02594527010703125,0.00108246310390625,-0.0032570741787499996,0.0610835223671875,-0.0260312073203125,0.202239813203125,1,6
0.00016433907390624993,-0.0017953079390625,0.0037933239978125,0.0380897633203125,-0.002010827359609375,0.07578559215625,1,6
-0.00021030541984375,-0.00038310208453125,0.00022674041762500008,0.01469722799734375,-0.0004656852644531251,0.006290100703828126,1,6
0.000411954247890625,-7.215608351562506e-05,-0.00038745334432812505,0.002800184973453125,-0.0008102251571875,-0.019162037233671877,1,6
-0.00021613294820312497,0.00016734800878125003,0.00010720455203125004,-0.001934301066078125,0.00282376059765625,-0.017874464890625,1,6
0.00011284470234375002,-4.274254968749991e-06,9.708819914062511e-05,-0.002842671128125,0.00038436764296874995,-0.01360615003046875,1,6
8.877444531250001e-05,-0.000348809270078125,-0.00021710309874999997,-0.0021879536083906246,0.00131674184140625,-0.0049507337321093746,1,6
0.000542123979375,-0.0006598927315625001,0.00027055347109375004,-0.001216268134015625,0.0007381986734375001,-0.0005624465305468751,1,6
0.000876250824453125,-0.000780642940625,0.001000732132015625,-6.42058228125e-05,-0.0006471765640624999,6.153121554687495e-05,1,6
-0.00017441823031250005,-3.744695218749997e-05,0.0008819004462343748,0.0002675760253125001,-0.00085653365703125,0.0008234217108593749,1,6
-0.0003487243788281249,0.0005181373835937501,-0.00017229662226562502,0.00012063056312500002,-0.00017068815546875,0.000549703445,1,6
5.243606835937507e-05,-0.00028633162484375006,0.000860254075703125,-0.0005309450265468751,-0.0007146639103906251,-0.0004825680190625,1,6
0.0003699950624218751,-0.00026582259743750006,4.179742265624989e-05,-0.00028201489217187503,-0.0006363455299218749,-7.991967429687514e-05,1,6
-0.05328415757242187,0.005297998924999998,0.026418740717890625,0.2369262875,0.05193727443828125,0.28560065859375006,1,6
0.012907400220546875,-0.01013087643171875,0.00067701641953125,0.150861648203125,0.025084133765859374,0.18879537125,1,6
-0.09150014925390626,-0.053612741214531245,0.07972522603984375,-0.032698813125000004,0.07333687483617188,0.019882428601562495,1,6
-0.10647745084765625,-0.041838417067187494,0.08468021386171876,-0.008546080046875001,0.017939613664062506,-0.0121801157265625,1,6
0.01430050457421875,0.0453949099765625,-0.030562400060156248,0.11325044215859376,-0.07625541556328125,0.05735823911484375,1,6
0.005411150796874997,0.06335399858593752,-0.04526436920625,-0.009551553255468744,0.007581922117968749,-0.06130236018046875,1,6
-0.13164047967187498,-0.13164379227343748,0.0942144230515625,-0.2167378958578125,0.03416011636093749,-0.08182480648835938,1,6
-0.11430105605234375,-0.34982828070312505,0.1502934674765625,-0.20847591432656248,-0.004424815593750002,0.017815131353828128,1,6
-0.00414207125390625,-0.20808851327343747,0.04151779249296875,0.0800364705234375,-0.018494700546875,0.048399356875,1,6
-0.00015169876757812505,-0.005250114765625002,-0.004911223240625,0.19487829140625001,-0.0253284371484375,0.055677073671875,1,6
-0.0018392330276562501,0.0176070095140625,0.0015135972181875,0.11782843703125001,-0.015051913546875002,0.032194684328125,1,6
0.00158425133,0.004326886802343751,0.0015071642420390625,0.0481197207625,-0.00659228029375,0.010626708657578122,1,6
0.0012161961604374998,0.005042507360312499,-0.0003235790884140626,0.005523137333984376,0.0002472017054687501,-0.0022637730846093752,1,6
-0.0009373875487031251,0.0036408520853124997,-0.0009400673867187498,-0.0060042573753906255,0.002543336938046875,-0.00439023765390625,1,6
0.0009161932421875019,-0.010782967353125002,-0.0087836404828125,-0.46622599656249997,0.070601635421875,0.0752891383125,1,1
-0.0044791686873437535,-0.024868136696875008,0.004334496220312499,0.12558358382812498,-0.106016830046875,4.796548437499201e-05,1,1
-0.00467979327328125,0.010990054531250001,-0.0050708719687500015,0.24636389251562502,-0.08965132049999999,0.006927958265625003,1,1
0.013559022351562502,0.0014119551828125076,-0.019512986734375,0.12763623463281248,-0.04020771619609374,-0.0267648990703125,1,1
-0.000275332171875,-0.006556547547656246,-0.011333538976328123,0.03755891040624999,0.038828459264843754,-0.036362444367968746,1,1
-0.004555941093749998,0.02011885033984375,0.019608418608984372,-0.015348241070312492,0.0776376071015625,-0.0007423726101562465,1,1
0.0089777156953125,0.009818855203124994,0.021390844702500002,-0.009871683742187491,-0.010536542801562496,0.02042575387421875,1,1
-0.008842896539062499,-0.0169992309609375,-0.0011395377187499982,0.011928865773437505,-0.067910667840625,0.0276604893609375,1,1
0.0072248367093750016,-0.004841040738281251,-0.007480088671874998,-0.2182447922421875,0.0688841202109375,-0.019117914804687504,1,1
-0.0001360892335937505,-0.00962379245859375,0.009163136968750003,-0.044413977760937515,-0.0200806558984375,0.0281301111484375,1,1
-0.014893122632031247,0.004526481621093753,-0.003745840682031249,0.0417240801140625,-0.09964951435937501,0.043118011414062504,1,1
0.006062941320312503,0.0017577347070312516,-0.02373639761484375,0.008233428359375001,-0.040122372343750004,0.00584030628125,1,1
0.0008114374921875025,-0.012411415960937502,-0.008710192747812498,-0.022202359218749995,0.07352764674999998,-0.029533453500000004,1,1
0.005421913046874997,0.010441050117187501,0.023022930895937502,0.010053347734375004,0.08111863018749998,-0.002951487624999999,1,1
0.015789317359375,0.0024008061796874994,0.016393706328124997,0.01670081540625,-0.035660483124999996,0.011670802546875001,1,1
-0.011391714828124998,-0.0007980636015624994,-0.0029330186460937487,0.0419470204140625,-0.06919238062500001,0.025029792156249998,1,1
-0.013002562359375,0.014202179171875001,-0.0048775975054687485,0.0436533746796875,-0.05250744601562499,0.007641346789062501,1,1
0.010250625476562497,-0.00268428271875,-0.013489872046874997,-0.018417303609374994,-0.03235721846093748,-0.035199436195312496,1,1
0.014731338000000002,-0.0025520825078124976,-0.013789904619531248,-0.041953836359375,0.044375648687500005,-0.0443131078125,1,1
-0.0026572125757812477,0.0044826088359375005,0.0017620077820312515,-0.03934554534375001,0.080839490359375,0.004112248252343751,1,1
0.001389337375000002,-0.005280619882812502,-0.0343538913515625,0.22615055399999998,-0.0006696747210937493,-0.04811856371875,1,1
-0.011509409421875,-0.00379685262265625,0.010977621523437498,0.050699369171875,0.062663205703125,-0.005997320335937499,1,1
0.0027605971015625024,-0.005597741841406247,0.02157952179015625,-0.009223644359375002,-0.0066401726640624905,0.0324665173828125,1,1
-0.003399304445312495,0.0007880941882812496,0.0018892894674999994,-0.005490191703124999,-0.0419442669609375,0.039834802531250005,1,1
-0.0051830808789062495,0.012281729098437503,-0.005573643096875001,-0.018004829585937507,-0.08484902374999999,-0.013567614515625,1,1
0.01673599684765625,9.632801953125131e-05,-0.015350566907031248,-0.040011937109375006,0.03611263989843749,-0.05100424092968751,1,1
-0.004253665031249998,0.0034412005390625014,0.0009466613749999995,-0.020461786117187505,0.0988666047421875,-0.010831849390625002,1,1
0.004323237851562498,0.009405884210937503,0.022334969843749997,-0.0332963959921875,0.04524910875,0.012919187406249998,1,1
0.006279279468749998,-0.0032322057046874995,0.0094497514921875,0.010998215281249994,-0.026093015937499978,0.014374398468749997,1,1
-0.0152528772421875,-0.007011200243749993,-0.0095096758359375,0.06646987892968749,-0.07272519632812499,0.0356831625,1,1
0.0006151886098437504,0.0029968069453125013,-0.015820107710937496,0.030376209865624983,-0.045400651484375006,-0.002263926546874996,1,1
0.01125068197703125,-0.009151527726562504,-0.016834671265624997,-0.005963399899999999,0.011311853125000007,-0.0520452821953125,1,1
0.0019483710078125002,-0.005298511867187505,-0.003036615421875,-0.05538091692968751,0.059281872031250016,-0.018660833789062498,1,1
0.004949722148437497,-0.014431890148437498,0.0088510372109375,-0.622532426484375,0.1865587940078125,-0.008881942429687501,1,1
-0.0064887757421874985,0.000504964960937499,-0.0011812048749999995,-0.349389559753125,0.066144137625,0.0402080819140625,1,1
0.003121839545703123,0.007866809914062502,-0.0105843984609375,-0.177070454065625,-0.009668671609374999,0.0007780377656250014,1,1
0.011125118522265626,0.0050579491875000025,-0.0077402196015625,-0.07256200115546875,0.051454820140625,-0.032446644187500005,1,1
-0.015572538398437497,0.004248665367187498,0.0096498332265625,0.046560377157031235,0.056830849242187495,0.009485255765624999,1,1
0.005370283031249999,0.001301521335937493,0.021701321875,0.07818688282812501,-0.0037467302421875046,0.01681996715625,1,1
0.016819867666406252,-0.000493861392968746,0.011879301032031248,0.0212265290078125,-0.038753032156250006,0.009376302093749999,1,1
-0.010952823669531249,-0.007514276205468752,-0.006261718741406253,0.028763308335937515,-0.08279561645312501,0.004405443656250004,1,1
-0.0077522440468750006,0.0038957828515625015,-0.004513306554687499,0.0065166138281250105,-0.023084239710937485,0.011991680906250003,1,1
0.0025042341718749988,0.017036635429687502,-0.002764138085937499,-0.046688552921875,-0.0183866670546875,0.006552929343749993,1,1
0.006332780710937504,-0.0014396238039062481,-0.017223630717968747,-0.019968053828125,-0.03387379039062499,-0.04557332465625001,1,1
0.010281299133593748,-0.009718595272656252,-0.02428533662421875,0.036893053593749996,0.041883859914062495,-0.025448113359375003,1,1
-0.008071096296093754,-0.0031776209453124975,-0.0014020196328125012,-0.0005214652257812466,0.09423642673437502,0.022856844765624995,1,1
-0.020068441409375002,-0.00034549196874999674,0.02278047695476562,-0.016811327874218754,0.032923545624999995,-0.0046919006249999985,1,1
0.016667720390625,0.01841750538359375,0.007977233817578127,-0.005211384304687497,-0.016579868929687488,0.02174453753125,1,3
0.004974657196874996,0.00529168809296875,0.004831622608593751,-0.047183077500000004,-0.0030446852343750004,0.011244758023437499,1,3
0.0008193714859375013,0.0005391306695312495,-0.0104998295625,-0.4634653071328125,0.11512513527343748,0.0032808683984375045,1,3
-0.0007460159453124993,-0.0030217886562500006,-0.006259458671875002,-0.42991729101562504,0.109795925640625,-0.0054457254531249995,1,3
0.004612375603125,0.016375435289062497,0.008587935835937501,0.1072422761328125,-0.029559281609375,-0.010596840601562496,1,3
-0.002514590029687503,-9.472820312498437e-06,-0.010064095757812499,-0.15257250285156249,0.02260878867187499,0.0012976293828125054,1,3
1.1816437500002802e-05,-0.0105581440390625,0.0027374388750000013,0.02918590781249998,-0.009839633898437526,-0.014149005183593744,1,3
-0.0022041602914062456,0.007778970101562496,0.014726738242187502,0.490146167109375,-0.1051209406796875,0.01400652295703125,1,3
-0.01378171267421875,0.005858488828124999,-0.00042410904687500105,0.332421450859375,-0.0598895389453125,0.015556792640624997,1,3
0.0015739015624999988,-0.0016072656562499954,0.032136656109375,-0.39725700140625,0.11600924135937501,0.02967120007812501,1,3
0.03964376218750001,-0.0086470933671875,-0.0108835790859375,-0.3119985066328125,0.09580487744765624,0.051513822196875,1,3
-0.008715430625,0.0013467856328124982,-0.033070421640625,-0.55106734246875,0.19361117954921875,0.039249507665625,1,3
-0.022805336328125002,-0.008704147781250001,-0.008272070515625,-0.1500165693515625,0.06948822226562498,-0.038034567578125,1,3
0.034630883125000005,0.0027460578359374994,-0.014158873953124998,0.087649004296875,-0.01621061976562501,-0.004984696875,1,3
-0.009433665937499999,0.005043782753124999,0.017345064054687498,-0.169951145078125,-0.009288858906250001,0.009407530546874997,1,3
0.0007776907812500032,0.008616865575781252,0.0329044677265625,0.24475172578125,-0.11903580772656251,-0.042663578828125,1,3
0.017497640937499996,0.00712575036171875,-0.024027965875,0.44344188978125,-0.1193905575703125,0.041207490546874996,1,3
